security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Add_Plaintext,CKKS_Mult,CKKS_Mult_Plaintext,CKKS_Rotate,CKKS_Sub,CKKS_Sub_Scalar,CKKS_Add_count,CKKS_Add_Plaintext_count,CKKS_Mult_count,CKKS_Mult_Plaintext_count,CKKS_Rotate_count,CKKS_Sub_count,CKKS_Sub_Scalar_count,CKKS_Add_contribution,CKKS_Add_Plaintext_contribution,CKKS_Sub_contribution,CKKS_Sub_Scalar_contribution,CKKS_Mult_contribution,CKKS_Mult_Plaintext_contribution,CKKS_Rotate_contribution,estimated_Energy
none,16,5,1,0.0248010973936899,0.031938775510204,2.730833333333333,0.10825,2.3515384615384614,0.1445378151260503,0.0150925925925925,5,5,5,5,5,5,5,1.1656515775034253,0.063877551020408,0.4336134453781509,0.06037037037037,19.11583333333333,3.57225,77.60076923076923,102.01236550837491
none,16,5,2,0.0764044943820224,0.0555862068965515,2.2275000000000005,0.1601999999999999,1.9805555555555552,0.1197791798107255,0.0215178571428571,5,5,5,5,5,5,5,3.591011235955053,0.111172413793103,0.3593375394321765,0.0860714285714284,15.592500000000003,5.286599999999996,65.35833333333332,90.38502595108508
none,16,5,4,0.0813821138211382,0.0531550802139037,2.16,0.1348872180451128,1.901363636363636,0.1022107969151671,0.0233987661245092,5,5,5,5,5,5,5,3.8249593495934957,0.1063101604278074,0.3066323907455013,0.0935950644980368,15.120000000000001,4.451278195488722,62.74499999999998,86.64777516075355
none,16,5,8,0.0815637065637065,0.0555893536121673,2.1986956521739134,0.1179601990049751,1.8885185185185185,0.0945686274509803,0.0260253456221198,5,5,5,5,5,5,5,3.8334942084942054,0.1111787072243346,0.2837058823529409,0.1041013824884792,15.390869565217393,3.8926865671641786,62.32111111111111,85.93714742405264
none,16,5,16,0.0776346153846153,0.0569731800766283,2.1886956521739136,0.1069651741293531,1.9196296296296291,0.0964891518737672,0.02616238317757,5,5,5,5,5,5,5,3.648826923076919,0.1139463601532566,0.2894674556213016,0.10464953271028,15.320869565217395,3.529850746268652,63.347777777777765,86.35538836082557
none,16,5,32,0.0796887159533073,0.0606177606177606,2.181304347826087,0.1041791044776119,1.9662962962962969,0.0889306930693069,0.0269705882352941,5,5,5,5,5,5,5,3.745369649805443,0.1212355212355212,0.2667920792079207,0.1078823529411764,15.269130434782609,3.4379104477611926,64.8877777777778,87.83609826351166
