security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Mult,CKKS_Mult_Plaintext,CKKS_Rotate,CKKS_Add_count,CKKS_Mult_count,CKKS_Mult_Plaintext_count,CKKS_Rotate_count,CKKS_Add_contribution,CKKS_Rotate_contribution,CKKS_Mult_contribution,CKKS_Mult_Plaintext_contribution,estimated_Time
none,14,16,8,0.000684471488178,0.0169906999999999,0.0007390915750915,0.0146301428571428,3,3,3,3,0.121835924895684,2.8236175714285605,0.2718511999999984,0.023650930402928,3.240955626727171
none,14,16,16,0.0006919254571026,0.0171749333333333,0.0006698252427184,0.0148522285714285,3,3,3,3,0.12316273136426281,2.8664801142857006,0.2747989333333328,0.0214344077669888,3.285876186750285
none,14,16,32,0.0006882645429362,0.0175771071428571,0.0006961490066225,0.0149976764705882,3,3,3,3,0.1225110886426436,2.8945515588235224,0.2812337142857136,0.02227676821192,3.3205731299637997
none,14,18,1,0.000258103960396,0.0414237692307692,0.0014213076923076,0.0392397692307692,3,3,3,3,0.045942504950488,7.573275461538456,0.6627803076923072,0.0454818461538432,8.327480120335094
none,14,18,2,0.0008639229422066,0.0292241176470588,0.0020129586776859,0.0282835,3,3,3,3,0.1537782837127748,5.4587155,0.4675858823529408,0.0644146776859488,6.144494343751664
none,14,18,4,0.0007800700934579,0.0216630416666666,0.0012967486033519,0.0184120769230769,3,3,3,3,0.13885247663550618,3.5535308461538415,0.3466086666666656,0.0414959553072608,4.0804879447632745
none,14,18,8,0.0008019171875,0.0186637142857142,0.0010238884120171,0.0165323125,3,3,3,3,0.14274125937499998,3.1907363125,0.2986194285714272,0.0327644291845472,3.6648614296309745
none,14,18,16,0.0008583794212218,0.0192668571428571,0.0007808716981132,0.0162085625,3,3,3,3,0.1527915369774804,3.1282525624999997,0.3082697142857136,0.0249878943396224,3.6143017081028157
none,14,18,32,0.0007929938271604,0.0187234814814814,0.0009059920318725,0.0158654838709677,3,3,3,3,0.1411529012345512,3.062038387096766,0.2995757037037024,0.02899174501992,3.5317587370549397
none,14,20,1,0.0002936573504751,0.0462589999999999,0.0016988494623655,0.0433865833333333,3,3,3,3,0.0522710083845678,8.373610583333326,0.7401439999999984,0.054363182795696,9.220388774513587
none,14,20,2,0.0010077948717948,0.0313666875,0.0024548165137614,0.0298778235294117,3,3,3,3,0.1793874871794744,5.766419941176458,0.501867,0.0785541284403648,6.526228556796297
none,14,20,4,0.0008933669565217,0.0240384545454545,0.001534006060606,0.0201714,3,3,3,3,0.1590193182608626,3.8930802,0.384615272727272,0.049088193939392,4.485802984927527
none,14,20,8,0.0008653384879725,0.0202298461538461,0.0012145135135135,0.0167019677419354,3,3,3,3,0.154030250859105,3.223479774193532,0.3236775384615376,0.038864432432432,3.7400519959466068
none,14,20,16,0.0008873350970017,0.0196500384615384,0.000891032,0.0169150967741935,3,3,3,3,0.1579456472663026,3.2646136774193453,0.3144006153846144,0.028513024,3.765472964070262
none,14,20,32,0.0008120747826086,0.0215772916666666,0.0008141604938271,0.01836475,3,3,3,3,0.1445493113043308,3.5443967499999998,0.3452366666666656,0.0260531358024672,4.060235863773463
none,15,10,1,0.0002946089625537,0.0484684545454545,0.0015051022727272,0.0455677272727272,3,3,3,3,0.052440395334558604,8.794571363636349,0.775495272727272,0.0481632727272704,9.67067030442545
none,15,10,2,0.0009247499999999,0.0383630714285714,0.0023085943396226,0.0341252,3,3,3,3,0.1646054999999822,6.5861636,0.6138091428571424,0.0738750188679232,7.438453261725048
none,15,10,4,0.0009656342756183,0.02701175,0.0017782,0.0251973181818181,3,3,3,3,0.1718829010600574,4.863082409090893,0.432188,0.0569024,5.524055710150951
none,15,10,8,0.0008338834782608,0.0245415909090909,0.0013936865671641,0.02152056,3,3,3,3,0.1484312591304224,4.153468080000001,0.3926654545454544,0.0445979701492512,4.739162763825129
none,15,10,16,0.0008757916666666,0.022636409090909,0.0009386777777777,0.01944032,3,3,3,3,0.1558909166666548,3.75198176,0.362182545454544,0.0300376888888864,4.300092911010085
none,15,10,32,0.0008899252971137,0.0230048181818181,0.0010077056603773,0.0202932692307692,3,3,3,3,0.1584067028862386,3.916600961538456,0.3680770909090896,0.0322465811320736,4.475331336465858
none,15,12,1,0.0004438924544666,0.0613188888888888,0.0016168630136986,0.0576366666666666,3,3,3,3,0.0790128568950548,11.123876666666654,0.9811022222222208,0.0517396164383552,12.235731362222285
none,15,12,2,0.0011989314420803,0.0464824166666666,0.0023210222222222,0.0392625384615384,3,3,3,3,0.2134097966902934,7.577669923076911,0.7437186666666656,0.0742727111111104,8.60907109754498
none,15,12,4,0.0009192061657032,0.0319608124999999,0.0017715912408759,0.0306168333333333,3,3,3,3,0.1636186974951696,5.909048833333327,0.5113729999999984,0.0566909197080288,6.640731450536523
none,15,12,8,0.0010050576131687,0.0294308333333333,0.0013727119565217,0.0275905714285714,3,3,3,3,0.1789002551440286,5.32498028571428,0.4708933333333328,0.0439267826086944,6.018700656800335
none,15,12,16,0.0009748211382113,0.0286436666666666,0.0011986344537815,0.0244248571428571,3,3,3,3,0.1735181626016114,4.71399742857142,0.4582986666666656,0.038356302521008,5.3841705603607055
none,15,12,32,0.0009190342052313,0.0260373333333333,0.0009443907563025,0.0246674761904761,3,3,3,3,0.1635880885311714,4.760822904761888,0.4165973333333328,0.03022050420168,5.3712288308280725
none,15,14,1,0.0005003968609865,0.061115,0.0024194761904761,0.0704452499999999,3,3,3,3,0.08907064125559701,13.595933249999982,0.97784,0.0774232380952352,14.740267129350816
