Date and Time of Benchmark,CPU Vendor,CPU Model Name,CPU Architecture,CPU Cores,CPU Max MHz,CPU Min MHz,L1d Cache Size,L1i Cache Size,L2 Cache Size,L3 Cache Size,Total DRAM Size,security_standard_level,n,batch_size,depth,num_threads,power_latency_analysis,runtime_analysis,flamegraph_generation,build,compiler_optimizations,cold_caching,CKKS_Encryption Time,CKKS_Encryption Energy,CKKS_Encryption Power,CKKS_Encryption Memory Bandwidth,CKKS_Encryption IPC,CKKS_Encryption FLOPS,CKKS_Encryption instructions,CKKS_Encryption cpu-cycles,CKKS_Encryption cache-references,CKKS_Encryption cache-misses,CKKS_Encryption branches,CKKS_Encryption branch-misses,CKKS_Encryption L1-dcache-loads,CKKS_Encryption L1-dcache-load-misses,CKKS_Encryption L1-icache-loads,CKKS_Encryption L1-icache-load-misses,CKKS_Encryption dTLB-loads,CKKS_Encryption dTLB-load-misses,CKKS_Encryption iTLB-loads,CKKS_Encryption iTLB-load-misses,CKKS_Encryption page-faults,CKKS_Encryption minor-faults,CKKS_Encryption fp_ops_retired_by_type.scalar_all,CKKS_Encryption fp_ops_retired_by_type.scalar_add,CKKS_Encryption fp_ops_retired_by_type.vector_all,CKKS_Encryption fp_ops_retired_by_type.scalar_mul,CKKS_Decryption Time,CKKS_Decryption Energy,CKKS_Decryption Power,CKKS_Decryption Memory Bandwidth,CKKS_Decryption IPC,CKKS_Decryption FLOPS,CKKS_Decryption instructions,CKKS_Decryption cpu-cycles,CKKS_Decryption cache-references,CKKS_Decryption cache-misses,CKKS_Decryption branches,CKKS_Decryption branch-misses,CKKS_Decryption L1-dcache-loads,CKKS_Decryption L1-dcache-load-misses,CKKS_Decryption L1-icache-loads,CKKS_Decryption L1-icache-load-misses,CKKS_Decryption dTLB-loads,CKKS_Decryption dTLB-load-misses,CKKS_Decryption iTLB-loads,CKKS_Decryption iTLB-load-misses,CKKS_Decryption page-faults,CKKS_Decryption minor-faults,CKKS_Decryption fp_ops_retired_by_type.scalar_all,CKKS_Decryption fp_ops_retired_by_type.scalar_add,CKKS_Decryption fp_ops_retired_by_type.vector_all,CKKS_Decryption fp_ops_retired_by_type.scalar_mul,CKKS_Add Time,CKKS_Add Energy,CKKS_Add Power,CKKS_Add Memory Bandwidth,CKKS_Add IPC,CKKS_Add FLOPS,CKKS_Add instructions,CKKS_Add cpu-cycles,CKKS_Add cache-references,CKKS_Add cache-misses,CKKS_Add branches,CKKS_Add branch-misses,CKKS_Add L1-dcache-loads,CKKS_Add L1-dcache-load-misses,CKKS_Add L1-icache-loads,CKKS_Add L1-icache-load-misses,CKKS_Add dTLB-loads,CKKS_Add dTLB-load-misses,CKKS_Add iTLB-loads,CKKS_Add iTLB-load-misses,CKKS_Add page-faults,CKKS_Add minor-faults,CKKS_Add fp_ops_retired_by_type.scalar_all,CKKS_Add fp_ops_retired_by_type.scalar_add,CKKS_Add fp_ops_retired_by_type.vector_all,CKKS_Add fp_ops_retired_by_type.scalar_mul,CKKS_Add_Plaintext Time,CKKS_Add_Plaintext Energy,CKKS_Add_Plaintext Power,CKKS_Add_Plaintext Memory Bandwidth,CKKS_Add_Plaintext IPC,CKKS_Add_Plaintext FLOPS,CKKS_Add_Plaintext instructions,CKKS_Add_Plaintext cpu-cycles,CKKS_Add_Plaintext cache-references,CKKS_Add_Plaintext cache-misses,CKKS_Add_Plaintext branches,CKKS_Add_Plaintext branch-misses,CKKS_Add_Plaintext L1-dcache-loads,CKKS_Add_Plaintext L1-dcache-load-misses,CKKS_Add_Plaintext L1-icache-loads,CKKS_Add_Plaintext L1-icache-load-misses,CKKS_Add_Plaintext dTLB-loads,CKKS_Add_Plaintext dTLB-load-misses,CKKS_Add_Plaintext iTLB-loads,CKKS_Add_Plaintext iTLB-load-misses,CKKS_Add_Plaintext page-faults,CKKS_Add_Plaintext minor-faults,CKKS_Add_Plaintext fp_ops_retired_by_type.scalar_all,CKKS_Add_Plaintext fp_ops_retired_by_type.scalar_add,CKKS_Add_Plaintext fp_ops_retired_by_type.vector_all,CKKS_Add_Plaintext fp_ops_retired_by_type.scalar_mul,CKKS_Add_Many Time,CKKS_Add_Many Energy,CKKS_Add_Many Power,CKKS_Add_Many Memory Bandwidth,CKKS_Add_Many IPC,CKKS_Add_Many FLOPS,CKKS_Add_Many instructions,CKKS_Add_Many cpu-cycles,CKKS_Add_Many cache-references,CKKS_Add_Many cache-misses,CKKS_Add_Many branches,CKKS_Add_Many branch-misses,CKKS_Add_Many L1-dcache-loads,CKKS_Add_Many L1-dcache-load-misses,CKKS_Add_Many L1-icache-loads,CKKS_Add_Many L1-icache-load-misses,CKKS_Add_Many dTLB-loads,CKKS_Add_Many dTLB-load-misses,CKKS_Add_Many iTLB-loads,CKKS_Add_Many iTLB-load-misses,CKKS_Add_Many page-faults,CKKS_Add_Many minor-faults,CKKS_Add_Many fp_ops_retired_by_type.scalar_all,CKKS_Add_Many fp_ops_retired_by_type.scalar_add,CKKS_Add_Many fp_ops_retired_by_type.vector_all,CKKS_Add_Many fp_ops_retired_by_type.scalar_mul,CKKS_Sub Time,CKKS_Sub Energy,CKKS_Sub Power,CKKS_Sub Memory Bandwidth,CKKS_Sub IPC,CKKS_Sub FLOPS,CKKS_Sub instructions,CKKS_Sub cpu-cycles,CKKS_Sub cache-references,CKKS_Sub cache-misses,CKKS_Sub branches,CKKS_Sub branch-misses,CKKS_Sub L1-dcache-loads,CKKS_Sub L1-dcache-load-misses,CKKS_Sub L1-icache-loads,CKKS_Sub L1-icache-load-misses,CKKS_Sub dTLB-loads,CKKS_Sub dTLB-load-misses,CKKS_Sub iTLB-loads,CKKS_Sub iTLB-load-misses,CKKS_Sub page-faults,CKKS_Sub minor-faults,CKKS_Sub fp_ops_retired_by_type.scalar_all,CKKS_Sub fp_ops_retired_by_type.scalar_add,CKKS_Sub fp_ops_retired_by_type.vector_all,CKKS_Sub fp_ops_retired_by_type.scalar_mul,CKKS_Sub_Scalar Time,CKKS_Sub_Scalar Energy,CKKS_Sub_Scalar Power,CKKS_Sub_Scalar Memory Bandwidth,CKKS_Sub_Scalar IPC,CKKS_Sub_Scalar FLOPS,CKKS_Sub_Scalar instructions,CKKS_Sub_Scalar cpu-cycles,CKKS_Sub_Scalar cache-references,CKKS_Sub_Scalar cache-misses,CKKS_Sub_Scalar branches,CKKS_Sub_Scalar branch-misses,CKKS_Sub_Scalar L1-dcache-loads,CKKS_Sub_Scalar L1-dcache-load-misses,CKKS_Sub_Scalar L1-icache-loads,CKKS_Sub_Scalar L1-icache-load-misses,CKKS_Sub_Scalar dTLB-loads,CKKS_Sub_Scalar dTLB-load-misses,CKKS_Sub_Scalar iTLB-loads,CKKS_Sub_Scalar iTLB-load-misses,CKKS_Sub_Scalar page-faults,CKKS_Sub_Scalar minor-faults,CKKS_Sub_Scalar fp_ops_retired_by_type.scalar_all,CKKS_Sub_Scalar fp_ops_retired_by_type.scalar_add,CKKS_Sub_Scalar fp_ops_retired_by_type.vector_all,CKKS_Sub_Scalar fp_ops_retired_by_type.scalar_mul,CKKS_Mult Time,CKKS_Mult Energy,CKKS_Mult Power,CKKS_Mult Memory Bandwidth,CKKS_Mult IPC,CKKS_Mult FLOPS,CKKS_Mult instructions,CKKS_Mult cpu-cycles,CKKS_Mult cache-references,CKKS_Mult cache-misses,CKKS_Mult branches,CKKS_Mult branch-misses,CKKS_Mult L1-dcache-loads,CKKS_Mult L1-dcache-load-misses,CKKS_Mult L1-icache-loads,CKKS_Mult L1-icache-load-misses,CKKS_Mult dTLB-loads,CKKS_Mult dTLB-load-misses,CKKS_Mult iTLB-loads,CKKS_Mult iTLB-load-misses,CKKS_Mult page-faults,CKKS_Mult minor-faults,CKKS_Mult fp_ops_retired_by_type.scalar_all,CKKS_Mult fp_ops_retired_by_type.scalar_add,CKKS_Mult fp_ops_retired_by_type.vector_all,CKKS_Mult fp_ops_retired_by_type.scalar_mul,CKKS_MultNoRelin Time,CKKS_MultNoRelin Energy,CKKS_MultNoRelin Power,CKKS_MultNoRelin Memory Bandwidth,CKKS_MultNoRelin IPC,CKKS_MultNoRelin FLOPS,CKKS_MultNoRelin instructions,CKKS_MultNoRelin cpu-cycles,CKKS_MultNoRelin cache-references,CKKS_MultNoRelin cache-misses,CKKS_MultNoRelin branches,CKKS_MultNoRelin branch-misses,CKKS_MultNoRelin L1-dcache-loads,CKKS_MultNoRelin L1-dcache-load-misses,CKKS_MultNoRelin L1-icache-loads,CKKS_MultNoRelin L1-icache-load-misses,CKKS_MultNoRelin dTLB-loads,CKKS_MultNoRelin dTLB-load-misses,CKKS_MultNoRelin iTLB-loads,CKKS_MultNoRelin iTLB-load-misses,CKKS_MultNoRelin page-faults,CKKS_MultNoRelin minor-faults,CKKS_MultNoRelin fp_ops_retired_by_type.scalar_all,CKKS_MultNoRelin fp_ops_retired_by_type.scalar_add,CKKS_MultNoRelin fp_ops_retired_by_type.vector_all,CKKS_MultNoRelin fp_ops_retired_by_type.scalar_mul,CKKS_Mult_Plaintext Time,CKKS_Mult_Plaintext Energy,CKKS_Mult_Plaintext Power,CKKS_Mult_Plaintext Memory Bandwidth,CKKS_Mult_Plaintext IPC,CKKS_Mult_Plaintext FLOPS,CKKS_Mult_Plaintext instructions,CKKS_Mult_Plaintext cpu-cycles,CKKS_Mult_Plaintext cache-references,CKKS_Mult_Plaintext cache-misses,CKKS_Mult_Plaintext branches,CKKS_Mult_Plaintext branch-misses,CKKS_Mult_Plaintext L1-dcache-loads,CKKS_Mult_Plaintext L1-dcache-load-misses,CKKS_Mult_Plaintext L1-icache-loads,CKKS_Mult_Plaintext L1-icache-load-misses,CKKS_Mult_Plaintext dTLB-loads,CKKS_Mult_Plaintext dTLB-load-misses,CKKS_Mult_Plaintext iTLB-loads,CKKS_Mult_Plaintext iTLB-load-misses,CKKS_Mult_Plaintext page-faults,CKKS_Mult_Plaintext minor-faults,CKKS_Mult_Plaintext fp_ops_retired_by_type.scalar_all,CKKS_Mult_Plaintext fp_ops_retired_by_type.scalar_add,CKKS_Mult_Plaintext fp_ops_retired_by_type.vector_all,CKKS_Mult_Plaintext fp_ops_retired_by_type.scalar_mul,CKKS_Mult_Scalar Time,CKKS_Mult_Scalar Energy,CKKS_Mult_Scalar Power,CKKS_Mult_Scalar Memory Bandwidth,CKKS_Mult_Scalar IPC,CKKS_Mult_Scalar FLOPS,CKKS_Mult_Scalar instructions,CKKS_Mult_Scalar cpu-cycles,CKKS_Mult_Scalar cache-references,CKKS_Mult_Scalar cache-misses,CKKS_Mult_Scalar branches,CKKS_Mult_Scalar branch-misses,CKKS_Mult_Scalar L1-dcache-loads,CKKS_Mult_Scalar L1-dcache-load-misses,CKKS_Mult_Scalar L1-icache-loads,CKKS_Mult_Scalar L1-icache-load-misses,CKKS_Mult_Scalar dTLB-loads,CKKS_Mult_Scalar dTLB-load-misses,CKKS_Mult_Scalar iTLB-loads,CKKS_Mult_Scalar iTLB-load-misses,CKKS_Mult_Scalar page-faults,CKKS_Mult_Scalar minor-faults,CKKS_Mult_Scalar fp_ops_retired_by_type.scalar_all,CKKS_Mult_Scalar fp_ops_retired_by_type.scalar_add,CKKS_Mult_Scalar fp_ops_retired_by_type.vector_all,CKKS_Mult_Scalar fp_ops_retired_by_type.scalar_mul,CKKS_Square Time,CKKS_Square Energy,CKKS_Square Power,CKKS_Square Memory Bandwidth,CKKS_Square IPC,CKKS_Square FLOPS,CKKS_Square instructions,CKKS_Square cpu-cycles,CKKS_Square cache-references,CKKS_Square cache-misses,CKKS_Square branches,CKKS_Square branch-misses,CKKS_Square L1-dcache-loads,CKKS_Square L1-dcache-load-misses,CKKS_Square L1-icache-loads,CKKS_Square L1-icache-load-misses,CKKS_Square dTLB-loads,CKKS_Square dTLB-load-misses,CKKS_Square iTLB-loads,CKKS_Square iTLB-load-misses,CKKS_Square page-faults,CKKS_Square minor-faults,CKKS_Square fp_ops_retired_by_type.scalar_all,CKKS_Square fp_ops_retired_by_type.scalar_add,CKKS_Square fp_ops_retired_by_type.vector_all,CKKS_Square fp_ops_retired_by_type.scalar_mul,CKKS_Rotate Time,CKKS_Rotate Energy,CKKS_Rotate Power,CKKS_Rotate Memory Bandwidth,CKKS_Rotate IPC,CKKS_Rotate FLOPS,CKKS_Rotate instructions,CKKS_Rotate cpu-cycles,CKKS_Rotate cache-references,CKKS_Rotate cache-misses,CKKS_Rotate branches,CKKS_Rotate branch-misses,CKKS_Rotate L1-dcache-loads,CKKS_Rotate L1-dcache-load-misses,CKKS_Rotate L1-icache-loads,CKKS_Rotate L1-icache-load-misses,CKKS_Rotate dTLB-loads,CKKS_Rotate dTLB-load-misses,CKKS_Rotate iTLB-loads,CKKS_Rotate iTLB-load-misses,CKKS_Rotate page-faults,CKKS_Rotate minor-faults,CKKS_Rotate fp_ops_retired_by_type.scalar_all,CKKS_Rotate fp_ops_retired_by_type.scalar_add,CKKS_Rotate fp_ops_retired_by_type.vector_all,CKKS_Rotate fp_ops_retired_by_type.scalar_mul,CKKS_Fast_Rotate_Precompute Time,CKKS_Fast_Rotate_Precompute Energy,CKKS_Fast_Rotate_Precompute Power,CKKS_Fast_Rotate_Precompute Memory Bandwidth,CKKS_Fast_Rotate_Precompute IPC,CKKS_Fast_Rotate_Precompute FLOPS,CKKS_Fast_Rotate_Precompute instructions,CKKS_Fast_Rotate_Precompute cpu-cycles,CKKS_Fast_Rotate_Precompute cache-references,CKKS_Fast_Rotate_Precompute cache-misses,CKKS_Fast_Rotate_Precompute branches,CKKS_Fast_Rotate_Precompute branch-misses,CKKS_Fast_Rotate_Precompute L1-dcache-loads,CKKS_Fast_Rotate_Precompute L1-dcache-load-misses,CKKS_Fast_Rotate_Precompute L1-icache-loads,CKKS_Fast_Rotate_Precompute L1-icache-load-misses,CKKS_Fast_Rotate_Precompute dTLB-loads,CKKS_Fast_Rotate_Precompute dTLB-load-misses,CKKS_Fast_Rotate_Precompute iTLB-loads,CKKS_Fast_Rotate_Precompute iTLB-load-misses,CKKS_Fast_Rotate_Precompute page-faults,CKKS_Fast_Rotate_Precompute minor-faults,CKKS_Fast_Rotate_Precompute fp_ops_retired_by_type.scalar_all,CKKS_Fast_Rotate_Precompute fp_ops_retired_by_type.scalar_add,CKKS_Fast_Rotate_Precompute fp_ops_retired_by_type.vector_all,CKKS_Fast_Rotate_Precompute fp_ops_retired_by_type.scalar_mul,CKKS_Fast_Rotate Time,CKKS_Fast_Rotate Energy,CKKS_Fast_Rotate Power,CKKS_Fast_Rotate Memory Bandwidth,CKKS_Fast_Rotate IPC,CKKS_Fast_Rotate FLOPS,CKKS_Fast_Rotate instructions,CKKS_Fast_Rotate cpu-cycles,CKKS_Fast_Rotate cache-references,CKKS_Fast_Rotate cache-misses,CKKS_Fast_Rotate branches,CKKS_Fast_Rotate branch-misses,CKKS_Fast_Rotate L1-dcache-loads,CKKS_Fast_Rotate L1-dcache-load-misses,CKKS_Fast_Rotate L1-icache-loads,CKKS_Fast_Rotate L1-icache-load-misses,CKKS_Fast_Rotate dTLB-loads,CKKS_Fast_Rotate dTLB-load-misses,CKKS_Fast_Rotate iTLB-loads,CKKS_Fast_Rotate iTLB-load-misses,CKKS_Fast_Rotate page-faults,CKKS_Fast_Rotate minor-faults,CKKS_Fast_Rotate fp_ops_retired_by_type.scalar_all,CKKS_Fast_Rotate fp_ops_retired_by_type.scalar_add,CKKS_Fast_Rotate fp_ops_retired_by_type.vector_all,CKKS_Fast_Rotate fp_ops_retired_by_type.scalar_mul,CKKS_ModReduce Time,CKKS_ModReduce Energy,CKKS_ModReduce Power,CKKS_ModReduce Memory Bandwidth,CKKS_ModReduce IPC,CKKS_ModReduce FLOPS,CKKS_ModReduce instructions,CKKS_ModReduce cpu-cycles,CKKS_ModReduce cache-references,CKKS_ModReduce cache-misses,CKKS_ModReduce branches,CKKS_ModReduce branch-misses,CKKS_ModReduce L1-dcache-loads,CKKS_ModReduce L1-dcache-load-misses,CKKS_ModReduce L1-icache-loads,CKKS_ModReduce L1-icache-load-misses,CKKS_ModReduce dTLB-loads,CKKS_ModReduce dTLB-load-misses,CKKS_ModReduce iTLB-loads,CKKS_ModReduce iTLB-load-misses,CKKS_ModReduce page-faults,CKKS_ModReduce minor-faults,CKKS_ModReduce fp_ops_retired_by_type.scalar_all,CKKS_ModReduce fp_ops_retired_by_type.scalar_add,CKKS_ModReduce fp_ops_retired_by_type.vector_all,CKKS_ModReduce fp_ops_retired_by_type.scalar_mul,CKKS_LevelReduce Time,CKKS_LevelReduce Energy,CKKS_LevelReduce Power,CKKS_LevelReduce Memory Bandwidth,CKKS_LevelReduce IPC,CKKS_LevelReduce FLOPS,CKKS_LevelReduce instructions,CKKS_LevelReduce cpu-cycles,CKKS_LevelReduce cache-references,CKKS_LevelReduce cache-misses,CKKS_LevelReduce branches,CKKS_LevelReduce branch-misses,CKKS_LevelReduce L1-dcache-loads,CKKS_LevelReduce L1-dcache-load-misses,CKKS_LevelReduce L1-icache-loads,CKKS_LevelReduce L1-icache-load-misses,CKKS_LevelReduce dTLB-loads,CKKS_LevelReduce dTLB-load-misses,CKKS_LevelReduce iTLB-loads,CKKS_LevelReduce iTLB-load-misses,CKKS_LevelReduce page-faults,CKKS_LevelReduce minor-faults,CKKS_LevelReduce fp_ops_retired_by_type.scalar_all,CKKS_LevelReduce fp_ops_retired_by_type.scalar_add,CKKS_LevelReduce fp_ops_retired_by_type.vector_all,CKKS_LevelReduce fp_ops_retired_by_type.scalar_mul,CKKS_Relin Time,CKKS_Relin Energy,CKKS_Relin Power,CKKS_Relin Memory Bandwidth,CKKS_Relin IPC,CKKS_Relin FLOPS,CKKS_Relin instructions,CKKS_Relin cpu-cycles,CKKS_Relin cache-references,CKKS_Relin cache-misses,CKKS_Relin branches,CKKS_Relin branch-misses,CKKS_Relin L1-dcache-loads,CKKS_Relin L1-dcache-load-misses,CKKS_Relin L1-icache-loads,CKKS_Relin L1-icache-load-misses,CKKS_Relin dTLB-loads,CKKS_Relin dTLB-load-misses,CKKS_Relin iTLB-loads,CKKS_Relin iTLB-load-misses,CKKS_Relin page-faults,CKKS_Relin minor-faults,CKKS_Relin fp_ops_retired_by_type.scalar_all,CKKS_Relin fp_ops_retired_by_type.scalar_add,CKKS_Relin fp_ops_retired_by_type.vector_all,CKKS_Relin fp_ops_retired_by_type.scalar_mul,CKKS_Rescale Time,CKKS_Rescale Energy,CKKS_Rescale Power,CKKS_Rescale Memory Bandwidth,CKKS_Rescale IPC,CKKS_Rescale FLOPS,CKKS_Rescale instructions,CKKS_Rescale cpu-cycles,CKKS_Rescale cache-references,CKKS_Rescale cache-misses,CKKS_Rescale branches,CKKS_Rescale branch-misses,CKKS_Rescale L1-dcache-loads,CKKS_Rescale L1-dcache-load-misses,CKKS_Rescale L1-icache-loads,CKKS_Rescale L1-icache-load-misses,CKKS_Rescale dTLB-loads,CKKS_Rescale dTLB-load-misses,CKKS_Rescale iTLB-loads,CKKS_Rescale iTLB-load-misses,CKKS_Rescale page-faults,CKKS_Rescale minor-faults,CKKS_Rescale fp_ops_retired_by_type.scalar_all,CKKS_Rescale fp_ops_retired_by_type.scalar_add,CKKS_Rescale fp_ops_retired_by_type.vector_all,CKKS_Rescale fp_ops_retired_by_type.scalar_mul,CKKS_Chebyshev_Series Time,CKKS_Chebyshev_Series Energy,CKKS_Chebyshev_Series Power,CKKS_Chebyshev_Series Memory Bandwidth,CKKS_Chebyshev_Series IPC,CKKS_Chebyshev_Series FLOPS,CKKS_Chebyshev_Series instructions,CKKS_Chebyshev_Series cpu-cycles,CKKS_Chebyshev_Series cache-references,CKKS_Chebyshev_Series cache-misses,CKKS_Chebyshev_Series branches,CKKS_Chebyshev_Series branch-misses,CKKS_Chebyshev_Series L1-dcache-loads,CKKS_Chebyshev_Series L1-dcache-load-misses,CKKS_Chebyshev_Series L1-icache-loads,CKKS_Chebyshev_Series L1-icache-load-misses,CKKS_Chebyshev_Series dTLB-loads,CKKS_Chebyshev_Series dTLB-load-misses,CKKS_Chebyshev_Series iTLB-loads,CKKS_Chebyshev_Series iTLB-load-misses,CKKS_Chebyshev_Series page-faults,CKKS_Chebyshev_Series minor-faults,CKKS_Chebyshev_Series fp_ops_retired_by_type.scalar_all,CKKS_Chebyshev_Series fp_ops_retired_by_type.scalar_add,CKKS_Chebyshev_Series fp_ops_retired_by_type.vector_all,CKKS_Chebyshev_Series fp_ops_retired_by_type.scalar_mul,CKKS_Chebyshev_Function Time,CKKS_Chebyshev_Function Energy,CKKS_Chebyshev_Function Power,CKKS_Chebyshev_Function Memory Bandwidth,CKKS_Chebyshev_Function IPC,CKKS_Chebyshev_Function FLOPS,CKKS_Chebyshev_Function instructions,CKKS_Chebyshev_Function cpu-cycles,CKKS_Chebyshev_Function cache-references,CKKS_Chebyshev_Function cache-misses,CKKS_Chebyshev_Function branches,CKKS_Chebyshev_Function branch-misses,CKKS_Chebyshev_Function L1-dcache-loads,CKKS_Chebyshev_Function L1-dcache-load-misses,CKKS_Chebyshev_Function L1-icache-loads,CKKS_Chebyshev_Function L1-icache-load-misses,CKKS_Chebyshev_Function dTLB-loads,CKKS_Chebyshev_Function dTLB-load-misses,CKKS_Chebyshev_Function iTLB-loads,CKKS_Chebyshev_Function iTLB-load-misses,CKKS_Chebyshev_Function page-faults,CKKS_Chebyshev_Function minor-faults,CKKS_Chebyshev_Function fp_ops_retired_by_type.scalar_all,CKKS_Chebyshev_Function fp_ops_retired_by_type.scalar_add,CKKS_Chebyshev_Function fp_ops_retired_by_type.vector_all,CKKS_Chebyshev_Function fp_ops_retired_by_type.scalar_mul,CKKS_Logistic Time,CKKS_Logistic Energy,CKKS_Logistic Power,CKKS_Logistic Memory Bandwidth,CKKS_Logistic IPC,CKKS_Logistic FLOPS,CKKS_Logistic instructions,CKKS_Logistic cpu-cycles,CKKS_Logistic cache-references,CKKS_Logistic cache-misses,CKKS_Logistic branches,CKKS_Logistic branch-misses,CKKS_Logistic L1-dcache-loads,CKKS_Logistic L1-dcache-load-misses,CKKS_Logistic L1-icache-loads,CKKS_Logistic L1-icache-load-misses,CKKS_Logistic dTLB-loads,CKKS_Logistic dTLB-load-misses,CKKS_Logistic iTLB-loads,CKKS_Logistic iTLB-load-misses,CKKS_Logistic page-faults,CKKS_Logistic minor-faults,CKKS_Logistic fp_ops_retired_by_type.scalar_all,CKKS_Logistic fp_ops_retired_by_type.scalar_add,CKKS_Logistic fp_ops_retired_by_type.vector_all,CKKS_Logistic fp_ops_retired_by_type.scalar_mul
2025-05-25 16:31:10,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,13,12,10,1,True,True,False,True,True,True,0.002286103448275862,0.3941379310344826,172.40599122132215,1003.2371902197688,4.234969894175492,161.15543689759718,31660474,7475962,1111538,35836,994701,7755,4325953,169614,208366,255,NaN,NaN,92,46,36,35,340449,60797,88766,117627,0.0030080476190476185,0.4190476190476189,139.30883819595053,189.6140195348985,4.452632928796461,242.25480852950028,48680618,10932996,145810,8912,6228817,NaN,12124069,NaN,15952,132,2690,NaN,100,59,9,9,638589,62344,152469,83050,3.527080545892427e-05,0.00658014450093658,186.56065307608853,6006.1004347265325,1.2238119069347542,nan,124715,101907,77769,3310,19545,38,89690,38707,1805,2,748,NaN,19,6,NaN,NaN,NaN,NaN,6376,NaN,5.337939698492474e-05,0.009296482412060297,174.15862555895458,3721.585690750757,1.0700315811410892,nan,133495,124758,79971,3104,21786,336,100460,40158,8978,6,768,37,9,5,2,2,NaN,NaN,302,NaN,0.0029082142857142857,0.41749999999999987,143.55888493184327,2138.5824389045806,0.5998280679390104,nan,4989611,8318402,2753611,97179,836602,10282,2869270,1171974,249774,489,30292,9560,150,140,203,202,NaN,NaN,164316,1,0.00024278277511961723,0.03364593301435406,138.5845144812146,778.1771170006464,0.7714656952404461,nan,556334,721139,79512,2952,113928,24278,420012,40146,5505,18,785,4,20,7,NaN,NaN,NaN,NaN,51,NaN,2.4422410510281795e-05,0.004478293983244478,183.36822163230465,4916.1404419704295,1.0813631756294004,2.497705948162615,78946,73006,43093,1876,14230,44,53612,22568,1729,4,393,NaN,24,6,NaN,NaN,15,4,50,3,0.005402872340425533,0.7057446808510639,130.62397857719495,590.7376297083899,3.515309168184111,nan,56636981,16111522,1741576,49870,2725825,6657,12775504,995527,143037,82,9694,1425,69,63,62,64,5,NaN,47896,NaN,0.00036575324675324676,0.04971139971139972,135.91512899115074,1061.086958065547,3.0058511976627793,nan,3321171,1104902,188239,6064,134872,NaN,1119000,88371,6705,15,1693,30,28,13,2,2,NaN,NaN,3275,NaN,0.00016883383685800603,0.02927492447129909,173.3948894137857,1143.6570037935724,2.865098082686074,19.841994130699305,1499111,523232,95269,3017,64283,NaN,559507,45049,6030,NaN,1025,NaN,12,NaN,2,2,2916,212,646,NaN,9.395880149812733e-05,0.01398501872659176,148.84202973651693,1963.0731454538209,2.8385809388530454,0.6598636744130427,829334,292165,59500,2882,65437,180,156635,33097,2014,9,531,8,28,NaN,NaN,NaN,13,3,52,4,0.005395395833333334,0.7066666666666668,130.97587063043724,611.2826754292819,3.387047282636433,nan,54751704,16165025,1645995,51533,2883539,13024,12993010,991645,69060,NaN,9178,1576,66,86,55,54,NaN,NaN,44972,NaN,0.00507572,0.6651999999999999,131.05529855862812,586.862947522716,3.544683679440416,nan,52786132,14891634,1619576,46543,2782534,19184,12341814,981848,130196,191,8793,1687,96,28,61,60,19,NaN,39398,6,0.0024577450980392155,0.31333333333333335,127.48813275360008,329.45971518608644,3.6693776484164395,nan,27489161,7491505,603146,12652,1349545,2838,5382982,391779,75546,136,3708,85,49,15,15,13,NaN,NaN,7359,NaN,0.002692489795918368,0.36081632653061224,134.00842858442226,869.1434981657217,3.1536068025278374,12.177204923748596,25599255,8117453,995522,36565,1436161,12474,6752130,614482,6517,26,5421,1431,46,NaN,10,8,23,2,32766,1,0.00011042553191489314,0.012765957446808196,115.60693641618262,847.9198458574217,nan,nan,NaN,NaN,22016,1463,76743,9057,414432,37822,16947,127,827,128,NaN,NaN,1,NaN,21,NaN,479,NaN,0.00010019148936170168,0.015319148936170368,152.8987046081993,1616.1053302187374,35.06992761710405,nan,1099828,31361,129158,2530,NaN,NaN,NaN,NaN,NaN,NaN,990,NaN,43,26,NaN,NaN,NaN,NaN,1435,NaN,0.00016348936170212762,0.0440425531914892,269.39094221759404,1381.080687142114,nan,nan,NaN,47129,27948,3528,25557,NaN,228467,36193,NaN,58,NaN,301,NaN,22,1,NaN,26,NaN,NaN,NaN,1.921276595744613e-05,0.027234042553191395,1417.497231450765,nan,nan,nan,NaN,NaN,14319,NaN,NaN,2981,NaN,5366,NaN,8,NaN,NaN,1,NaN,3,6,23,NaN,3067,4,0.10222033333333333,12.95,126.68712356641373,570.7883558717933,3.4525306231985153,10.30065120768536,1092326008,316384162,30507243,911659,54019110,403184,208405609,18117893,1567672,3595,192056,23740,4904,2103,1948,1924,1104,375,1052207,459,0.11149333333333333,14.523333333333337,130.26189906720884,635.5574264530017,3.5269599707015438,8.988151757952643,1187008564,336552888,35966056,1107194,58274622,388018,221425185,21303782,2548403,16516,227089,26222,4364,124,2188,2199,38609,2559,966069,5261,0.09994900000000001,12.350000000000001,123.56301713874076,627.2408528349457,3.4502085801578226,9.974537013877075,1090922938,316190431,31075203,979564,54688563,392913,210944526,18179400,2700098,5686,200372,29599,4869,1738,1921,1944,542,566,996969,486
