Date and Time of Benchmark,CPU Vendor,CPU Model Name,CPU Architecture,CPU Cores,CPU Max MHz,CPU Min MHz,L1d Cache Size,L1i Cache Size,L2 Cache Size,L3 Cache Size,Total DRAM Size,security_standard_level,n,batch_size,depth,num_threads,power_latency_analysis,runtime_analysis,flamegraph_generation,build,compiler_optimizations,cold_caching,matrix_multiplication Time,matrix_multiplication Energy,matrix_multiplication Power,matrix_multiplication Memory Bandwidth,matrix_multiplication IPC,matrix_multiplication FLOPS,matrix_multiplication instructions,matrix_multiplication cpu-cycles,matrix_multiplication cache-references,matrix_multiplication cache-misses,matrix_multiplication branches,matrix_multiplication branch-misses,matrix_multiplication L1-dcache-loads,matrix_multiplication L1-dcache-load-misses,matrix_multiplication L1-icache-loads,matrix_multiplication L1-icache-load-misses,matrix_multiplication dTLB-loads,matrix_multiplication dTLB-load-misses,matrix_multiplication iTLB-loads,matrix_multiplication iTLB-load-misses,matrix_multiplication page-faults,matrix_multiplication minor-faults,matrix_multiplication fp_ops_retired_by_type.scalar_all,matrix_multiplication fp_ops_retired_by_type.scalar_add,matrix_multiplication fp_ops_retired_by_type.vector_all,matrix_multiplication fp_ops_retired_by_type.scalar_mul,sign_eval Time,sign_eval Energy,sign_eval Power,sign_eval Memory Bandwidth,sign_eval IPC,sign_eval FLOPS,sign_eval instructions,sign_eval cpu-cycles,sign_eval cache-references,sign_eval cache-misses,sign_eval branches,sign_eval branch-misses,sign_eval L1-dcache-loads,sign_eval L1-dcache-load-misses,sign_eval L1-icache-loads,sign_eval L1-icache-load-misses,sign_eval dTLB-loads,sign_eval dTLB-load-misses,sign_eval iTLB-loads,sign_eval iTLB-load-misses,sign_eval page-faults,sign_eval minor-faults,sign_eval fp_ops_retired_by_type.scalar_all,sign_eval fp_ops_retired_by_type.scalar_add,sign_eval fp_ops_retired_by_type.vector_all,sign_eval fp_ops_retired_by_type.scalar_mul,logistic_function Time,logistic_function Energy,logistic_function Power,logistic_function Memory Bandwidth,logistic_function IPC,logistic_function FLOPS,logistic_function instructions,logistic_function cpu-cycles,logistic_function cache-references,logistic_function cache-misses,logistic_function branches,logistic_function branch-misses,logistic_function L1-dcache-loads,logistic_function L1-dcache-load-misses,logistic_function L1-icache-loads,logistic_function L1-icache-load-misses,logistic_function dTLB-loads,logistic_function dTLB-load-misses,logistic_function iTLB-loads,logistic_function iTLB-load-misses,logistic_function page-faults,logistic_function minor-faults,logistic_function fp_ops_retired_by_type.scalar_all,logistic_function fp_ops_retired_by_type.scalar_add,logistic_function fp_ops_retired_by_type.vector_all,logistic_function fp_ops_retired_by_type.scalar_mul
2025-05-28 03:37:54,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,4,True,True,False,False,True,True,15.719433999999998,1249.0100000000002,158.86231580736074,1581.8649910069896,2.081864457142167,13.41257624916738,159647314484.0,76684778366.0,5963628108.0,194327591.0,8883747657.0,15117010.0,34908676813.0,2906925418.0,191648597.0,334060.0,66708282.0,17411077.0,38842.0,98253.0,621707.0,1946152.0,6240.0,1750.0,105448095.0,1813.0,43.895682,3504.57,159.6590230648353,1828.369946872352,1.9214075299340605,,435162918708.0,226481322639.0,14050200240.0,627083497.0,24000249099.0,156027344.0,75737562179.0,7025514391.0,1175670380.0,1179680.0,108123127.0,33391811.0,182481.0,345694.0,13278317.0,31755902.0,80674.0,,296660530.0,,12.942914,1039.7299999999998,160.60193170884511,1546.316959473163,2.095919422680998,,140594776406.0,67080239290.0,4133039680.0,156418586.0,7304332474.0,49445900.0,26749552631.0,2210192561.0,250970332.0,354697.0,35204677.0,10070165.0,94645.0,97446.0,1061088.0,1842172.0,3746.0,,81283757.0,971.0
2025-05-28 03:47:34,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,4,True,True,False,False,True,True,16.026066000000004,1286.1699999999998,160.4596974399581,1563.035435322891,2.067008563408576,,159736430234.0,77279036508.0,6011377441.0,195758783.0,8854743184.0,15108982.0,35220643532.0,2937032401.0,214189036.0,364221.0,67656433.0,16883047.0,21113.0,88935.0,812024.0,1486052.0,24439.0,,108505425.0,101901.0,43.520058,3473.97,159.63080393827389,1824.6005816695288,1.9387288482990936,13.135948997471756,435306632963.0,224531983080.0,13962394263.0,620436298.0,23674723234.0,156833143.0,75054677564.0,7031230556.0,1200189845.0,1252012.0,107750774.0,33288521.0,193538.0,336857.0,10316789.0,16683579.0,31392.0,7648.0,285847727.0,6425.0,12.833817999999999,1044.37,162.68943137911916,1640.543655031172,2.068794601435668,12.728023872602602,140073492921.0,67707781538.0,4221142370.0,164551886.0,7463820293.0,49914133.0,26924717351.0,2198570756.0,263157355.0,367294.0,35791908.0,10386290.0,91772.0,96349.0,996227.0,1578443.0,3216.0,644.0,81703819.0,876.0
2025-05-28 03:56:46,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,8,True,True,False,False,True,True,12.465776,1129.5,181.1434990092036,2243.302584538444,1.621927439379539,14.825092359930128,149695307127.0,92294700424.0,6984450883.0,218560344.0,12929936668.0,42718149.0,28583972192.0,2431030370.0,583335012.0,407074.0,47881611.0,17070473.0,21016.0,107588.0,5742210.0,12170803.0,4361.0,1784.0,92437626.0,193607.0,34.857194,3306.59,189.69488839400063,2713.30327311012,1.2622782566987636,,413998205928.0,327976976337.0,15121076340.0,738997696.0,29639120501.0,183423751.0,70612833089.0,6283646118.0,2022088890.0,1729950.0,105782936.0,31853737.0,210598.0,482038.0,70214618.0,237091542.0,24630.0,,273778448.0,7734.0,10.100168,950.56,188.1334382565436,2317.511039895626,1.4761357204760268,,133216640385.0,90246878073.0,4516909897.0,182959675.0,9087605596.0,57192738.0,24425046087.0,2012035959.0,488207096.0,433020.0,33769955.0,9845931.0,46891.0,126061.0,6690967.0,21052944.0,3482.0,,71890114.0,904.0
2025-05-28 04:05:56,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,8,True,True,False,False,True,True,12.639256,1156.82,182.97952841195243,2264.995654627682,1.6342018092164745,14.773524832145126,149014006027.0,91184580256.0,6984406958.0,223743632.0,12680317697.0,43072973.0,28383308064.0,2432591079.0,557646201.0,510706.0,45817929.0,15647246.0,25815.0,138842.0,5159778.0,12599200.0,294894.0,62633.0,93167854.0,98757.0,35.148869999999995,3304.49,188.00149172765333,2628.8086581648054,1.260260804665392,,413829630204.0,328368246217.0,14888234636.0,721974983.0,29348033599.0,184287458.0,69532348752.0,6242726715.0,1880569762.0,1732397.0,106827749.0,32545393.0,193236.0,482476.0,71761293.0,230172005.0,36807.0,,268318938.0,,10.129498,947.39,186.9633799325828,2302.381221842464,1.474948054876083,14.47814346601085,135191106320.0,91658215266.0,4490249025.0,182292796.0,9187563731.0,56324123.0,23822311064.0,1996556978.0,474457274.0,462140.0,33002686.0,9607751.0,55461.0,133689.0,6965269.0,21281190.0,2860.0,604.0,73362102.0,504.0
2025-05-28 04:15:05,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,8,True,True,False,False,True,True,12.694898,1165.35,183.52115898883596,2197.598167796308,1.6316926533021257,14.63695062747748,149680302406.0,91733147234.0,6977812244.0,218041192.0,12824242636.0,41335200.0,28330331390.0,2418209326.0,585969467.0,442350.0,49057214.0,16324723.0,22665.0,126618.0,5836562.0,14420764.0,569626.0,75423.0,92449687.0,1587.0,34.789694,3368.1600000000003,193.60193252453956,2604.0816453221287,1.2661846653314208,,406681930471.0,321186902358.0,15080478247.0,707876750.0,30092403284.0,188013412.0,69827195660.0,6194078192.0,1908349991.0,1694320.0,108802613.0,33465883.0,253504.0,485335.0,81979144.0,258012928.0,44895.0,,269146718.0,,10.134191999999999,956.75,188.72312507742237,2355.4664632053523,1.4822446500728523,,133964574159.0,90379529555.0,4532121261.0,186582240.0,9180478901.0,60762670.0,23910409229.0,2000883387.0,478698462.0,449816.0,34035998.0,9372963.0,65698.0,121036.0,7528174.0,27159337.0,4125.0,,71481025.0,
2025-05-28 04:24:15,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,8,True,True,False,False,True,True,12.525735999999998,1155.96,184.4999367954125,2461.711457651011,1.6034046673296614,,148454658672.0,92587143905.0,6953883236.0,240992628.0,13149847573.0,44352814.0,28011590293.0,2413815244.0,605155392.0,413366.0,42428973.0,15223139.0,38566.0,127141.0,4244721.0,14637595.0,6443.0,,92626237.0,1306.0,34.762838,3355.75,193.03759986456447,2602.1828859188768,1.285925397927972,,416220239970.0,323673706609.0,14951342038.0,706814633.0,29468540077.0,180491028.0,71804230489.0,6408085566.0,2005901668.0,1924180.0,110253417.0,34018495.0,219683.0,484193.0,66595477.0,203378183.0,27258.0,,265152213.0,6940.0,10.067236,950.1,188.6572157364065,2227.3499135643765,1.492572575693424,,134904547147.0,90383911204.0,4532659257.0,175268703.0,9150503256.0,57356080.0,23555901429.0,2008498161.0,477962675.0,437694.0,32912847.0,9378047.0,50423.0,134776.0,7001631.0,22543413.0,3158.0,,72477287.0,840.0
2025-05-28 04:33:28,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,8,True,True,False,False,True,True,12.779977999999998,1164.9699999999998,182.2404387399024,2160.3474803007093,1.6158384479068972,,146777211102.0,90836563081.0,6840343778.0,215781211.0,12828760020.0,45042636.0,29916860167.0,2464349105.0,597214534.0,432514.0,44173392.0,15686024.0,28495.0,123687.0,4843861.0,14550162.0,177854.0,,93971663.0,1141.0,34.91770999999999,3304.01,189.2184197618112,2579.081636677108,1.255905010375793,,415540046357.0,330869009140.0,15134441944.0,703660313.0,29946485080.0,190064591.0,71722533010.0,6311232161.0,1850155472.0,1820079.0,135058493.0,40575292.0,232222.0,544055.0,67338668.0,204321973.0,21350.0,,272909119.0,7479.0,10.208575999999999,942.73,184.60331621363565,2294.5157887893524,1.472624511560919,,133882140736.0,90913970048.0,4507085483.0,183087589.0,9186158073.0,58245908.0,23865600987.0,2002276778.0,440779448.0,475584.0,32962919.0,9325317.0,80126.0,149319.0,7360612.0,28099527.0,5477.0,,72606705.0,
2025-05-28 04:43:01,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,16,True,True,False,False,True,True,11.980658,1289.71,215.2088771429988,2084.2338121111084,0.8080598432715665,16.948794634387202,138539883541.0,171447553909.0,4990142124.0,195163388.0,10794340871.0,117872098.0,30174457605.0,2545161724.0,1277669685.0,825699.0,173496432.0,44319319.0,30071.0,176750.0,8072354.0,12846551.0,248631.0,67346.0,101389943.0,26314.0,32.6749,3443.24,210.72524701727968,2636.5246189859818,1.0430972144225206,,407709001202.0,390863857716.0,13971241093.0,673135632.0,28415907900.0,242090875.0,76238080897.0,6733211292.0,2564730937.0,2347622.0,213621768.0,60784736.0,320231.0,719121.0,76560865.0,184812931.0,20896.0,,271172755.0,6807.0,9.273659999999998,1014.67,218.7104603466449,2608.1201207933045,0.9048474513358536,,126598177311.0,139911072440.0,4384660958.0,189061405.0,9914702832.0,79236159.0,25455291183.0,2168730195.0,760777827.0,680988.0,76169174.0,19992706.0,102055.0,180333.0,11360335.0,22822565.0,4505.0,,69750416.0,
2025-05-28 04:52:35,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,16,True,True,False,False,True,True,12.228145999999999,1348.14,220.40773485414135,2075.5047926346992,0.7934418048558343,16.03718749044604,130824860264.0,164882741826.0,4864031947.0,198359009.0,10877055707.0,120328229.0,28865771552.0,2601731461.0,1122238017.0,828180.0,176800231.0,31461975.0,37128.0,202843.0,9366448.0,13415841.0,415348.0,85694.0,97762974.0,199897.0,32.62884999999999,3429.9300000000003,210.20688640782504,2766.2176396594336,1.0435354557447694,,401199112374.0,384461409687.0,14032780252.0,705252590.0,29354398329.0,261176221.0,78849081439.0,7029689923.0,2639582946.0,2450479.0,193223293.0,53058801.0,312120.0,660283.0,76391514.0,205523582.0,21107.0,,269994785.0,5576.0,9.225215999999998,1013.85,219.680666194594,2596.703799781068,0.923697306919897,,128691111438.0,139321735025.0,4338844511.0,187251070.0,9488075664.0,81767280.0,24669091951.0,2103928973.0,737211589.0,691862.0,67639992.0,21445439.0,91329.0,191325.0,11704701.0,24583241.0,4314.0,,70254611.0,
2025-05-28 05:02:04,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,16,True,True,False,False,True,True,12.058499999999999,1335.64,221.43490695071912,2098.2281188709744,0.8272995955819475,,139427619382.0,168533406914.0,5118100444.0,197749804.0,11018675933.0,120570528.0,30011936175.0,2531873534.0,1241644624.0,811489.0,171090993.0,39358378.0,35411.0,198502.0,8442693.0,11844913.0,1110.0,,100567229.0,332.0,32.763728,3416.26,208.50733052561577,2768.73262044227,1.0216848040931372,,420503265523.0,411578271340.0,14599229534.0,708811298.0,29617270003.0,261994175.0,75906894912.0,6756174689.0,2656028567.0,2359901.0,206656755.0,55778347.0,293198.0,640939.0,81979433.0,224692967.0,27437.0,,269929446.0,,9.200835999999999,1012.51,219.97133122945053,2556.3661451279386,0.8994941855807463,,128045931561.0,142353262104.0,4379328229.0,183855371.0,9924612315.0,79882756.0,24633271587.0,2084407490.0,735358584.0,660806.0,77106037.0,23985277.0,93921.0,167439.0,11031734.0,23167744.0,2737.0,,71468889.0,818.0
2025-05-28 05:11:36,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,16,True,True,False,False,True,True,12.209857999999999,1343.99,220.05822744726137,2053.360438246601,0.7981250106150692,16.563961529475005,131551186536.0,164825290257.0,5005255889.0,195949267.0,10943259290.0,125050703.0,31152032470.0,2599072345.0,1303914830.0,791546.0,176088619.0,35250331.0,15272.0,185341.0,6958015.0,10292293.0,132736.0,70330.0,101100813.0,67840.0,32.64258,3417.34,209.34721654713763,2744.408084642108,1.052473298912824,,407866507265.0,387531453469.0,14307502904.0,699986582.0,29441136156.0,267910285.0,77404834721.0,6838922946.0,2689574759.0,2426072.0,181408425.0,48948599.0,291922.0,641933.0,81027137.0,202464596.0,43909.0,,275649659.0,,9.161667999999999,1020.95,222.7526948723353,2703.930789246431,0.9293799646330844,,129941001829.0,139814722475.0,4459514415.0,193640905.0,10062386799.0,83546821.0,25525694385.0,2114027243.0,700988292.0,658653.0,84018756.0,25064927.0,96161.0,205863.0,12245598.0,27733681.0,2056.0,,71341805.0,
2025-05-28 05:21:08,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,16,True,True,False,False,True,True,12.15959,1340.0,220.3115764690795,2078.7591999401543,0.8208510856912602,,136915529977.0,166797038298.0,4995719274.0,197556667.0,11111248976.0,120264988.0,28893333798.0,2503815878.0,1202704796.0,806574.0,174668406.0,34986661.0,35023.0,192236.0,10002879.0,12411316.0,176364.0,,97812567.0,146336.0,32.731988,3442.94,210.3394484550625,2677.031459094526,1.0586162150971563,,404986340977.0,382562004248.0,13946657351.0,684671459.0,28020628479.0,274120795.0,78596795962.0,6889529290.0,2623592576.0,2400485.0,189663778.0,53276209.0,300117.0,707292.0,83235994.0,215559318.0,29542.0,,273736340.0,,9.153308,1013.12,221.24610790552137,2737.5005531589454,0.8973955563444782,,125858756664.0,140248918968.0,4503195418.0,195866197.0,10246461225.0,80277781.0,25347657682.0,2147864209.0,778920831.0,680674.0,75263966.0,23203947.0,103974.0,165590.0,10138167.0,23174972.0,3619.0,,67686688.0,
2025-05-28 05:30:42,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,32,True,True,False,False,True,True,12.230787999999999,1332.24,217.76120998500463,2099.948783682751,0.8053997789237605,,141824835403.0,176092468752.0,4929664319.0,200738501.0,11263158111.0,124406505.0,29477986130.0,2490012859.0,1175081146.0,774344.0,162261343.0,30627450.0,30684.0,192029.0,7332395.0,12049038.0,3557.0,,95404749.0,3561.0,32.421625999999996,3416.94,210.7490307502236,2681.904517355583,1.0554824891156651,,419744622417.0,397680327950.0,13925224997.0,679414959.0,28298620339.0,251949405.0,74945351693.0,6790649681.0,2609113504.0,2392685.0,189325866.0,59616906.0,302809.0,684881.0,73726894.0,209389511.0,31301.0,,268868577.0,,9.280695999999999,1020.3,219.75735582986997,2570.0076366919616,0.9214430245085375,,126558778306.0,137348457734.0,4247326135.0,186439919.0,9549759801.0,83417949.0,25014067959.0,2106614454.0,758136880.0,701493.0,66508351.0,21585579.0,99848.0,181030.0,12820287.0,27530443.0,3454.0,,69243152.0,473.0
2025-05-28 05:40:14,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,32,True,True,False,False,True,True,12.110211999999999,1312.64,216.6928651351706,2108.8420527845487,0.799344977850401,16.588472079564106,136045878992.0,170196702002.0,4880003133.0,199602098.0,10914998872.0,132335578.0,29799934344.0,2518980444.0,1213493196.0,788846.0,173193151.0,39359688.0,38084.0,212907.0,8101181.0,12643222.0,431624.0,91696.0,100146500.0,209.0,32.338657999999995,3397.4700000000003,210.08569902637484,2791.8705061746573,1.019690608957064,,422794149724.0,414629835766.0,14368373090.0,705463319.0,28836084179.0,254129140.0,75795239054.0,6696456026.0,2570237462.0,2301587.0,202964862.0,52286421.0,299812.0,598954.0,75669312.0,201609456.0,39516.0,,271021474.0,,9.23849,1015.06,219.62700235517104,2676.700274896169,0.8830481236024809,,126817576799.0,143613437829.0,4422283472.0,193297283.0,10128900898.0,83387418.0,25317624998.0,2077020186.0,724614995.0,641360.0,67466613.0,24069252.0,96562.0,177439.0,10864103.0,23609221.0,2772.0,,69940134.0,
2025-05-28 05:49:47,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,32,True,True,False,False,True,True,12.354997999999998,1352.69,218.88191244043887,1986.76136225912,0.7973132694140531,15.970399509773385,135384681261.0,169801113884.0,4977904219.0,191846613.0,10859660950.0,119871511.0,30108652743.0,2531479342.0,1239467231.0,861039.0,153994887.0,20212868.0,37878.0,183482.0,8202483.0,12383746.0,2436.0,223.0,98694840.0,178.0,32.603581999999996,3401.6200000000003,208.63342049034824,2620.8439895975853,1.0605488155438405,,419359701127.0,395417631872.0,13658335154.0,667671923.0,27125850804.0,249265164.0,74700309283.0,6717081839.0,2512486596.0,2394421.0,219894871.0,64811269.0,329877.0,683061.0,76860496.0,196741279.0,31142.0,,271942590.0,5648.0,9.174225999999999,1020.25,222.2954310091069,2665.577110749861,0.9127309452456496,,127790743935.0,140009215860.0,4372335531.0,191155740.0,9790551085.0,85361773.0,25111230110.0,2101957794.0,731943246.0,679424.0,74936455.0,24974288.0,103682.0,200249.0,11692599.0,24595423.0,2869.0,,69062158.0,
2025-05-28 05:59:20,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,32,True,True,False,False,True,True,12.239142,1341.03,219.04842331949436,1941.811641191355,0.7539018576678574,,135005401663.0,179075565725.0,4918659853.0,185748574.0,10779412784.0,114750133.0,28731050693.0,2457563725.0,1209990926.0,811134.0,171314433.0,26075720.0,27029.0,185304.0,6466072.0,8747437.0,1031.0,,96521541.0,215.0,32.43929,3400.2,209.60236762770887,2654.518305933032,1.0826001671732783,17.261655594867385,409992841742.0,378711230770.0,13462640495.0,672843451.0,26962465304.0,261169146.0,78647764423.0,7096009670.0,2647510495.0,2480701.0,208338327.0,54466431.0,293563.0,667732.0,74926132.0,203472841.0,41380.0,15287.0,279994987.0,5991.0,9.1836,1016.62,221.27854080055715,2664.6881500990357,0.9263983400405652,,125473891250.0,135442698704.0,4244301950.0,191287137.0,9763480633.0,81871533.0,26005113660.0,2156443469.0,756237559.0,689111.0,76858507.0,22656537.0,89115.0,183969.0,14298564.0,26064580.0,2952.0,,65844754.0,
2025-05-28 06:08:52,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,15,32,True,True,False,False,True,True,12.297399999999998,1341.02,218.0094940824555,2028.455102093901,0.8152276022544359,,135638027049.0,166380562525.0,4868275267.0,194959891.0,10702553807.0,118417105.0,29751275949.0,2564355682.0,1291538574.0,884558.0,150595253.0,34143027.0,30246.0,193874.0,8173050.0,12106762.0,467230.0,,99692045.0,239.0,32.418906,3416.85,210.7611587573687,2734.887052287901,1.0254066111092794,,405935443167.0,395877536549.0,13745133962.0,692779068.0,27858767766.0,266648774.0,76660742389.0,6728932302.0,2569559846.0,2307963.0,201537390.0,56295878.0,317866.0,656346.0,72996470.0,193400154.0,27550.0,,270718904.0,,9.193396,1008.69,219.3186725163822,2616.726397950252,0.8976754666589325,,128162271342.0,142771275480.0,4265463813.0,188044419.0,9657265439.0,80523083.0,25423024446.0,2117335857.0,738199133.0,667345.0,73514594.0,25459955.0,99121.0,178982.0,11861404.0,21995527.0,2544.0,,70049025.0,467.0
2025-05-28 06:25:19,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,20,1,True,True,False,False,True,True,41.281501999999996,2557.88,123.90877774048283,312.6969332495158,3.1617492083003462,,199112067182.0,62975288065.0,7173488032.0,100860645.0,10309073635.0,15508023.0,43584170049.0,3546907453.0,216171189.0,274355.0,138485506.0,45219134.0,25725.0,78973.0,174725.0,171398.0,11001.0,,118071938.0,955.0,128.029298,7970.04,124.49851523378524,331.7926421246907,3.224439388213339,7.121747971000708,632465112930.0,196147310209.0,20454269662.0,331881547.0,31284718096.0,242676510.0,122644027086.0,10416186879.0,1583310280.0,1292124.0,175199699.0,63436196.0,157884.0,341665.0,1873062.0,1682680.0,38398.0,24103.0,455899706.0,,39.437279999999994,2458.9,124.68346150374676,317.0610218273386,3.3153466036600787,5.586654321200498,198347205899.0,59826989335.0,5989355833.0,97700075.0,9567321425.0,68704115.0,38109599530.0,3076548041.0,354023805.0,316390.0,59034481.0,18932136.0,37519.0,106433.0,390762.0,419537.0,6067.0,455.0,110169580.0,
2025-05-28 06:41:47,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,20,1,True,True,False,False,True,True,41.620532,2575.41,123.7418419060686,303.6131866374705,3.181248898133114,5.541571504719747,199281737344.0,62642611039.0,7156780022.0,98734847.0,10323617398.0,15963646.0,43760782291.0,3531521281.0,1381722479.0,377039.0,126328107.0,29741333.0,28912.0,85768.0,183589.0,278661.0,731617.0,43062.0,114646876.0,1447.0,127.87218399999999,7840.139999999999,122.61984123766754,321.6399014854754,3.25022617226357,,636443303189.0,195815081615.0,20334339361.0,321331288.0,31607264442.0,230487291.0,125572818860.0,10627064580.0,1435282916.0,1224416.0,173093490.0,62878699.0,170245.0,433624.0,1889323.0,1738170.0,37072.0,,414654504.0,6620.0,39.462592,2457.41,124.52799248558156,315.2428963996587,3.3208835915280357,,198482069852.0,59767849243.0,5948011575.0,97202172.0,9575006325.0,65413232.0,38205616060.0,3095463680.0,351083324.0,340646.0,60046439.0,20376295.0,35999.0,85907.0,330444.0,463445.0,5098.0,,109775073.0,1115.0
2025-05-28 06:58:17,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,20,1,True,True,False,False,True,True,41.343419999999995,2562.18,123.93121671880088,303.94815260171976,3.186124774696598,5.454923356200793,199940906438.0,62753633513.0,7201886012.0,98185749.0,10447625173.0,16612190.0,43843281991.0,3557618801.0,230917832.0,218012.0,122598326.0,35900270.0,21187.0,60160.0,183793.0,298182.0,8060.0,1749.0,112769920.0,1496.0,128.12478,8023.72,125.24363969094462,327.13449828759565,3.2373057757667647,6.830894441557615,634723725746.0,196065422827.0,20350107616.0,327466182.0,31418708121.0,242195755.0,124301709221.0,10549118820.0,1495325023.0,1287485.0,180471719.0,66386529.0,165007.0,418231.0,2191293.0,2445267.0,112961.0,41099.0,437548639.0,,39.407602,2457.9700000000003,124.73015610590744,321.239650607184,3.3138082489764584,,198690103536.0,59958237957.0,5924587625.0,98913207.0,9548163841.0,66147777.0,37807435784.0,3100092263.0,356338084.0,442336.0,60254842.0,19096498.0,41195.0,96428.0,220713.0,323759.0,6186.0,,115756487.0,564.0
2025-05-28 07:14:41,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,128c,12,12,20,1,True,True,False,False,True,True,41.59471,2581.3,124.10182667138784,294.25870363038587,3.1938101279607136,5.284777706383049,200329252838.0,62724221169.0,7198711312.0,95633412.0,10424996030.0,16325137.0,43989133849.0,3543015713.0,206864719.0,207777.0,126919820.0,36894885.0,27588.0,72403.0,135431.0,360172.0,5755.0,1619.0,109918474.0,200290.0,128.335554,7958.28,124.0181649831432,323.10762093172826,3.2459389827277887,6.559934391431722,636500620060.0,196091369384.0,20206563939.0,323967274.0,31491914893.0,237399769.0,125175693820.0,10622046752.0,1451685018.0,1221964.0,175493797.0,64381192.0,169735.0,432798.0,1961365.0,1818415.0,59785.0,15460.0,420908482.0,,39.461156,2455.84,124.45296167176754,314.81473939341845,3.309898565721802,5.642123190310198,197894190113.0,59788596594.0,5935440574.0,97066622.0,9570523059.0,67010396.0,38058485012.0,3091888450.0,342722926.0,327986.0,62692141.0,20526644.0,37772.0,84984.0,396662.0,420225.0,4556.0,906.0,111332807.0,
